X,Y,LocationID,State
-104.6798266,39.08020635,90CO,CO
-104.5699033,38.94575523,FLY,CO
-104.8200427,38.97339774,AFF,CO
-108.6280662,37.30300584,CEZ,CO
-108.6645518,37.46777531,CO27,CO
-105.6202879,38.39833952,CD01,CO
-107.5216774,40.49522856,CAG,CO
-107.64368,38.70415971,99V,CO
-106.9298992,37.82217269,C24,CO
-106.932831,38.85194311,0CO2,CO
-103.735607,39.83507319,CD13,CO
-106.352038,37.71378382,RCV,CO
-108.0442457,38.77276719,CO89,CO
-108.0636496,38.78642275,AJZ,CO
-108.1289551,38.72600607,27CO,CO
-108.0059107,38.73748969,3CO0,CO
-108.1484829,38.75847829,D17,CO
-104.8493156,39.57013424,APA,CO
-104.6731767,39.86167312,DEN,CO
-104.5376322,39.78420646,FTG,CO
-105.1172046,39.90881199,BJC,CO
-108.8886496,37.76475589,8V6,CO
-107.8692058,37.20318421,00C,CO
-107.7537882,37.15153366,DRO,CO
-102.8108706,38.47514527,9V7,CO
-106.915955,39.64275627,EGE,CO
-104.6519171,40.51248683,CO48,CO
-108.0173007,38.85276609,6CO0,CO
-104.6802616,39.21777442,4CO7,CO
-104.4709849,39.22887027,CO39,CO
-104.63991,39.22467304,CO15,CO
-104.5463675,39.33471667,CO42,CO
-104.5731266,39.28133972,9CO6,CO
-104.5663686,39.33249472,3CO7,CO
-104.5733433,39.32333972,CD45,CO
-104.5810914,39.34443917,8CO9,CO
-104.5470433,39.3948564,2CD6,CO
-104.4098536,38.87425634,CO49,CO
-104.3005654,38.75861744,CO90,CO
-105.0480935,40.01025645,EIK,CO
-105.0336027,40.07165757,7CO0,CO
-105.303336,39.58332776,CO52,CO
-104.6338711,38.98333245,CO54,CO
-104.9547101,40.10582369,CO58,CO
-103.0666118,39.27999732,CO00,CO
-104.7609655,38.6797174,FCS,CO
-105.1436022,40.59721097,CO55,CO
-104.966788,40.52083986,65CO,CO
-104.9910958,40.63471098,CO53,CO
-105.0113458,40.45183374,FNL,CO
-105.4065264,37.46434654,CO92,CO
-103.8041766,40.33545103,FMM,CO
-104.0458044,38.07251236,CO80,CO
-104.7122322,39.31556194,7CO3,CO
-104.7430656,39.37167305,CO96,CO
-104.5644545,40.54583989,CO59,CO
-105.2138977,37.84223336,CO61,CO
-108.9373386,38.7055449,63CO,CO
-108.9883442,38.675006,9CO3,CO
-108.7103867,39.00276634,CO43,CO
-107.3090939,39.50600623,GWS,CO
-105.9166493,40.09006196,GNB,CO
-108.5267455,39.12241859,GJT,CO
-104.6094045,40.32736347,11V,CO
-104.6332323,40.43742321,GXY,CO
-105.3360934,38.67252291,30CO,CO
-106.9317604,38.53433945,GUC,CO
-106.9742222,39.59999071,CO47,CO
-102.2171421,38.10001636,CO73,CO
-105.7201769,39.15233962,25CD,CO
-102.6079819,40.62445115,17V,CO
-107.2176774,40.4812008,HDN,CO
-105.6111243,38.29167118,92CO,CO
-102.1166801,38.03512997,K08,CO
-102.272704,40.56942339,HEQ,CO
-107.8334056,38.84832249,3CO1,CO
-107.865907,38.83637804,CO76,CO
-107.7741773,38.80556166,CD97,CO
-107.8152051,38.83547832,12CO,CO
-107.7928487,38.8366561,44CO,CO
-107.8922968,38.83387804,8CO5,CO
-104.7012045,40.10272871,18V,CO
-105.2676435,39.64388972,CD28,CO
-102.3152832,40.97026511,7V8,CO
-104.4310772,40.10832206,CO60,CO
-104.4630231,39.96415676,CO56,CO
-104.5894162,40.09582233,CO82,CO
-104.4252434,40.09832317,62CO,CO
-104.5733434,40.34056209,9CO7,CO
-104.3431599,39.2793064,9CO8,CO
-104.2578988,39.46397865,CO18,CO
-104.4269544,39.2636175,07CO,CO
-104.4140433,39.30322306,0CO5,CO
-102.5407667,39.60833073,CO84,CO
-106.3689827,40.05345081,20V,CO
-106.3152824,37.81155884,5CO6,CO
-103.5097596,38.05000627,LHX,CO
-105.0092785,37.52383055,07V,CO
-105.0719546,40.00472867,0CD7,CO
-107.3502882,37.90917268,CD32,CO
-105.6143898,39.02475347,93CO,CO
-102.6885094,38.06970077,LAA,CO
-102.5728427,38.19903969,CD03,CO
-105.1385603,40.68140654,2CD9,CO
-104.8908239,39.24999525,CO93,CO
-103.2384817,38.05403407,7V9,CO
-106.316427,39.21947848,LXV,CO
-103.6658709,39.27478422,LIC,CO
-105.2372158,40.10989812,CO23,CO
-105.1636491,40.16439535,LMO,CO
-105.1238832,40.03332451,0CO1,CO
-105.2202602,40.47497872,CD20,CO
-108.8640387,39.2681172,10CO,CO
-104.9844329,40.21499037,05CO,CO
-107.6111218,39.97111738,41CO,CO
-107.8859275,40.04881181,EEO,CO
-108.142308,39.12915056,9CO9,CO
-104.8727604,40.37498874,2CO3,CO
-106.0469801,37.64334078,02CO,CO
-106.045899,37.52872826,MVI,CO
-106.0339235,37.6583405,0CO9,CO
-107.6742328,38.48804773,39CO,CO
-107.8942606,38.50981161,MTJ,CO
-107.9044551,38.41611715,7CO2,CO
-104.6538711,39.10971747,52CO,CO
-104.833868,40.89998881,47CO,CO
-103.9119544,40.51361771,CO06,CO
-105.1724955,40.12249146,8CO7,CO
-108.213144,38.2194396,0CO6,CO
-108.3403715,38.16249625,1CO2,CO
-108.5632885,38.23875597,AIB,CO
-104.7977571,40.70415379,1CO3,CO
-104.8666769,40.69028434,1CD1,CO
-104.7780324,40.72165379,48CO,CO
-106.8495028,40.34137526,5CO8,CO
-107.9589645,38.57499161,1CO4,CO
-107.0560103,37.28625594,PSO,CO
-107.63523,38.80851444,43CO,CO
-107.6458717,38.83131167,7V2,CO
-108.0766274,39.40233949,16CO,CO
-108.0878163,39.37941171,CO29,CO
-104.6580367,39.52916086,1CO8,CO
-105.0838842,38.4552829,32CO,CO
-104.4318155,39.11947859,2CD3,CO
-104.5838697,39.11055303,2CO1,CO
-104.5438988,39.10611747,36CO,CO
-104.7444546,40.2125065,03CO,CO
-104.7927879,40.16722871,1CD2,CO
-104.4255362,38.1000115,46CO,CO
-104.4980376,38.28995069,PUB,CO
-104.8147321,38.13639509,99CO,CO
-104.701121,38.15141732,80CO,CO
-104.761121,37.99000619,87CD,CO
-104.7380377,38.36333958,7CO8,CO
-103.8089764,38.88200638,35CO,CO
-108.7630666,40.09397842,4V0,CO
-105.6330604,40.85165374,25CO,CO
-107.7280107,39.52661731,RIL,CO
-103.6991252,38.01529265,1CO5,CO
-104.375242,40.09332207,49CO,CO
-104.2094058,40.04721179,74CO,CO
-103.9899542,38.84386747,23CO,CO
-104.1348431,38.83920079,CO33,CO
-104.0413431,38.73247856,08CO,CO
-104.1013987,38.76028412,7CO6,CO
-104.8357599,37.8684895,95CO,CO
-106.174338,38.09940056,04V,CO
-105.9922452,38.55139202,1CO7,CO
-106.0583435,38.41611727,CO11,CO
-106.0486213,38.53828396,ANK,CO
-105.463621,37.06500601,33CO,CO
-104.1250099,39.29639531,CD15,CO
-106.5561625,37.67500936,CD10,CO
-106.5256063,37.74028632,CD69,CO
-102.6180093,37.45872846,8V7,CO
-106.9430384,40.50933972,1CD4,CO
-106.8300106,40.3583397,CD99,CO
-106.8213995,40.40611749,81CO,CO
-106.9720068,40.75803336,CD02,CO
-106.8663162,40.51625639,SBS,CO
-103.3332782,40.61749055,3CO2,CO
-103.2642953,40.6149713,STK,CO
-105.0186209,37.07085881,3CO4,CO
-104.31301,39.74720091,CO38,CO
-104.3230655,39.72082035,CO97,CO
-103.6532899,38.0555696,09CO,CO
-107.9087606,37.95381153,TEX,CO
-107.9795217,38.05277543,CO95,CO
-104.3408712,37.25922916,TAD,CO
-104.144093,37.49047837,0CD5,CO
-102.3921426,37.55307516,53CO,CO
-106.2715383,40.75039535,33V,CO
-104.5936765,37.78639506,CD48,CO
-104.6467904,37.75562283,73CO,CO
-104.7847951,37.69652114,4V1,CO
-102.2796378,37.39168875,4CO3,CO
-104.4758064,39.69610312,9CO2,CO
-104.9174819,40.7813774,6CO1,CO
-105.4714025,38.04583948,CO65,CO
-105.3742822,38.01328393,C08,CO
-103.9948849,40.24913711,8CO0,CO
-102.1750845,40.02148998,31CO,CO
-102.2411762,40.10039555,2V5,CO
-104.2345098,38.65250632,0CD2,CO
-104.2488598,38.88610996,88CO,CO
-102.7282752,40.10832607,8CO8,CO
-102.7144473,40.1057171,2V6,CO
145.2411204,14.17436185,GRO,CQ
145.7299791,15.12026134,GSN,CQ
145.7686062,18.12444985,TT01,CQ
145.619345,14.99920916,TNI,CQ
-72.18146704,41.95066078,CT74,CT
-80.90228545,28.06585635,FD74,FL
-80.22233605,26.84592162,F45,FL
-80.08506728,26.59306045,LNA,FL
-80.09558601,26.68317158,PBI,FL
-80.2950694,26.64671324,FD38,FL
-82.47187615,29.35545237,X60,FL
-82.54538653,29.24247548,96FL,FL
-82.24417,27.68444956,23FL,FL
-82.28287195,27.7119804,FD77,FL
-80.45283281,27.70864627,FL95,FL
-81.75330876,28.06292188,GIF,FL
-82.41067013,29.93552231,FL54,FL
-81.09979106,27.77864405,6FD5,FL
-81.53370823,30.61885416,83FL,FL
-81.62911985,28.73527761,X61,FL
-81.65091153,28.72638871,FA83,FL
-81.60591013,28.76027678,FL97,FL
-82.15600332,28.22800525,ZPH,FL
-81.8325857,27.41893506,FL00,FL
-82.10500328,27.45556062,67FL,FL
-83.45382567,31.13712733,15J,GA
-84.32269101,31.40296092,GA14,GA
-84.19447626,31.53553373,ABY,GA
-82.50655911,31.53606157,AMG,GA
-84.12997071,32.1234922,4GA0,GA
-84.18886517,32.11081164,ACJ,GA
-84.29019298,32.05822468,9GA5,GA
-82.3725036,33.52028424,0GE7,GA
-84.71297807,31.4154598,4GA8,GA
-84.70825557,31.43851453,GA22,GA
-83.57361498,31.74861714,GE12,GA
-83.63294833,31.68761712,75J,GA
-83.32592057,33.94864541,AHN,GA
-84.57253201,33.35772857,FFC,GA
-84.59703206,34.01317315,RYY,GA
-83.84745126,33.63231476,CVC,GA
-84.30197641,33.87561758,PDK,GA
-84.52137024,33.77913282,FTY,GA
-84.42786821,33.63670602,ATL,GA
-84.76975971,33.31157188,CCO,GA
-84.94062381,33.9120495,PUJ,GA
-84.37187476,33.81511117,GA53,GA
-84.54111521,30.72375576,4GE1,GA
-81.96450348,33.36995088,AGS,GA
-82.03939239,33.46658979,DNL,GA
-84.3954763,31.01985306,GE21,GA
-84.50611522,30.99972805,83GA,GA
-84.63693195,30.9716039,BGE,GA
-84.39337908,31.07247529,GA42,GA
-84.05852852,33.10013214,GA59,GA
-84.09555963,32.98389517,GA86,GA
-82.3937813,31.71383939,BHC,GA
-83.99733748,34.85445113,DZJ,GA
-84.89480201,31.39751451,BIJ,GA
-85.00278205,31.47472814,66GA,GA
-84.39381538,34.86314278,57GA,GA
-82.17234631,33.30181531,61GA,GA
-83.46972616,33.73139535,GE35,GA
-83.56683785,33.72429368,GA16,GA
-84.49715227,33.26901494,GA61,GA
-81.46631907,31.25904067,BQK,GA
-81.39105877,31.15197818,SSI,GA
-84.50369861,32.28281167,82A,GA
-84.24517993,32.56977732,6A1,GA
-83.89990509,32.17933639,GA63,GA
-83.75417063,32.60222843,GE27,GA
-84.15472622,30.88797803,70J,GA
-84.93917107,34.45539545,CZL,GA
-84.23522626,31.21317255,CXU,GA
-83.13080943,34.34036772,18A,GA
-84.4221598,34.31222405,CNI,GA
-83.18417056,34.41195106,3GE3,GA
-83.28667058,34.26000658,33GA,GA
-85.01716882,33.50428525,78GA,GA
-85.00300243,33.57733915,8GA8,GA
-85.18555998,33.50778413,6GA8,GA
-85.15226856,33.63170282,CTJ,GA
-85.00994799,33.65844834,27GA,GA
-84.84871105,34.12315397,VPC,GA
-85.25861559,34.16778427,53GA,GA
-85.14647666,34.01870091,4A4,GA
-85.11750439,33.35917299,7GE5,GA
-85.25036563,34.87208997,GA77,GA
-83.50110399,34.66018722,GA45,GA
-83.59295347,34.76815612,GA67,GA
-83.42428453,34.67592333,GA30,GA
-81.86955895,32.19506174,CWV,GA
-83.40961037,34.83287726,GA18,GA
-83.459429,34.91419005,GE99,GA
-83.78861518,34.45167327,GA09,GA
-83.8222263,34.54972885,21GE,GA
-83.71351683,34.56176997,0GE5,GA
-81.33694769,32.44889514,9GA1,GA
-83.27841134,32.40066762,48A,GA
-82.13139236,32.22278396,8GA5,GA
-84.93886541,32.51633948,CSG,GA
-83.42905284,34.20261462,02GA,GA
-84.3935375,33.10124241,1GE5,GA
-84.44909447,33.11485241,GA68,GA
-84.40520445,33.08735296,GA75,GA
-84.45326169,33.16179519,GA73,GA
-84.41242612,33.04179934,GA74,GA
-84.39825917,33.04485462,4GA1,GA
-84.43214862,33.04179961,2GA5,GA
-83.97463714,33.73011589,36GA,GA
-83.98880381,33.78233673,GA80,GA
-83.77392061,31.9888394,CKF,GA
-83.55667411,34.49985493,AJR,GA
-83.76305957,33.67500644,07GA,GA
-83.79194846,33.5313953,9GE7,GA
-83.80546208,33.54678975,GA83,GA
-84.77917105,34.95806223,2GE7,GA
-81.46278099,30.81111699,GA20,GA
-84.05713636,34.24232683,4GA9,GA
-84.19936667,34.1326043,6GA0,GA
-84.82697645,31.70189486,25J,GA
-84.01997636,34.58314551,9A0,GA
-84.8702544,34.72295107,DNN,GA
-84.88972663,34.88167332,GA72,GA
-83.26766382,32.58099483,7GA4,GA
-81.33871265,31.4613402,GA21,GA
-81.28593208,31.4257863,08GA,GA
-84.41930967,31.74328377,16J,GA
-84.48158691,31.83961518,9GA3,GA
-84.1813089,34.45898826,30GA,GA
-84.87761532,31.00697804,17J,GA
-82.86057007,31.47674446,DQH,GA
-84.68049373,33.66206029,4GA6,GA
-84.66299317,33.65956029,25GA,GA
-84.80077516,33.78205754,0GE0,GA
-83.05972597,32.38167285,GE26,GA
-83.10000376,32.38306174,23GE,GA
-82.98497596,32.56472845,DBN,GA
-82.89889261,32.69361737,9GA8,GA
-83.12867043,32.21639503,EZM,GA
-83.31722609,33.21806191,9GA9,GA
-83.27778164,33.45417308,32GA,GA
-84.79055977,31.58611706,GA48,GA
-82.81747599,34.09539546,EBA,GA
-84.52655985,34.62820106,49A,GA
-84.75466493,34.84675276,4GA4,GA
-84.92444882,34.17528428,02GE,GA
-82.56763409,30.69133387,GA25,GA
-84.51444867,33.51945082,GA92,GA
-84.5021545,33.52623027,GA95,GA
-84.48937589,33.49150888,GA94,GA
-84.40937364,33.4520647,GA90,GA
-84.49993116,33.42373303,19GA,GA
-83.27090742,31.68391063,FZG,GA
-83.93583743,34.17695099,GA01,GA
-82.02817005,30.79636697,3J6,GA
-83.89879931,33.15485493,GA76,GA
-84.98716319,32.33179597,LSF,GA
-85.01659816,31.49128842,79GA,GA
-81.56162415,31.88831209,LHW,GA
-83.93333734,32.50111729,1GE4,GA
-83.85694844,32.68333956,GE25,GA
-83.80185592,32.54876481,GA99,GA
-83.72194839,32.57028398,5GE1,GA
-85.17028218,33.25389519,1GE3,GA
-85.23050442,33.2017924,5GA7,GA
-83.82694842,32.54778397,GA81,GA
-83.8302274,34.27263357,GVL,GA
-82.07528125,32.66333961,7GA3,GA
-83.67211847,34.26816657,97GA,GA
-84.84466153,33.25873631,80GA,GA
-83.13825383,33.59797867,3J7,GA
-83.25932887,33.67624257,2GE3,GA
-84.29826082,33.32512024,10GA,GA
-84.40020668,33.25512383,GA62,GA
-84.27494859,33.22697855,6A2,GA
-84.25409191,33.13457075,4GA7,GA
-84.34937278,33.25984439,5GA5,GA
-84.32055971,33.16222853,8GA6,GA
-81.42666994,32.32139511,GA43,GA
-83.38349378,30.93103557,1GA5,GA
-84.36715057,33.35623246,0GA0,GA
-84.3310375,33.38991192,HMP,GA
-84.58382062,33.19901686,6GA1,GA
-84.54437533,33.22762715,5GA0,GA
-82.94570271,34.37788857,0GA2,GA
-82.89709103,34.4778872,0GA1,GA
-83.43797608,32.28367282,51A,GA
-82.64789461,31.88519628,AZE,GA
-84.83036541,33.16870074,6GE4,GA
-84.43103918,33.15623964,GA29,GA
-82.77528139,31.05689478,HOE,GA
-83.91241098,33.20568633,98GA,GA
-83.44710939,31.66546712,0GE1,GA
-83.91629988,33.32457136,62GA,GA
-84.45722648,34.4534788,JZP,GA
-83.56169843,34.17614545,JCA,GA
-81.427781,31.07447816,09J,GA
-83.81879487,33.73345256,0GA6,GA
-81.88250337,31.55397826,JES,GA
-82.47902221,32.68016794,15GA,GA
-85.29031007,34.6885066,9A5,GA
-85.34306008,34.61556214,GE05,GA
-85.05389324,32.94861735,GA98,GA
-85.07261547,33.00886736,LGC,GA
-85.03160935,33.07929627,GA44,GA
-83.96238131,33.97808261,LZU,GA
-85.461949,34.60583991,GE11,GA
-84.12568181,31.76873657,8GA3,GA
-83.8612923,32.1498936,5GA6,GA
-82.47902199,33.84346375,3GE8,GA
-84.06833744,33.76750645,00GA,GA
-84.15028189,33.31667302,GE53,GA
-84.16520051,33.36567664,GA04,GA
-84.13667077,33.30445079,GE33,GA
-83.85129599,33.79706146,6GA4,GA
-85.43750457,34.87111774,3GA3,GA
-82.38480914,32.98595078,2J3,GA
-84.2769486,33.47583971,GA89,GA
-84.74006811,32.04736438,63GE,GA
-84.74854705,33.17734991,1GA2,GA
-84.66589314,33.22572853,74GA,GA
-83.56193886,32.82177071,MAC,GA
-83.64922616,32.69283956,MCN,GA
-83.51778172,33.59750643,GA50,GA
-83.43972614,33.51722864,1GE7,GA
-83.46044837,33.61213144,52A,GA
-84.51425147,33.91444813,MGE,GA
-82.87941202,32.09700057,MQW,GA
-82.08144791,32.37397844,MHP,GA
-82.27083687,32.84528409,92GE,GA
-81.39750324,31.80250611,9GA2,GA
-83.24141773,33.15423135,MLJ,GA
-83.40472611,33.09778411,9GA6,GA
-81.96522568,32.89303411,2J5,GA
-84.21353551,33.16401437,77GA,GA
-83.65267482,33.76151202,1GA9,GA
-83.58767064,33.85928899,67GA,GA
-83.63972621,33.82556203,GA00,GA
-83.69280956,33.78253425,D73,GA
-84.00747624,32.30200613,53A,GA
-83.72694843,33.33250637,GA06,GA
-83.19167046,32.49889509,4GE3,GA
-84.79333763,33.27361743,91GA,GA
-83.80325391,31.08492253,MGR,GA
-83.7040636,31.13769255,MUL,GA
-83.68406221,31.11130421,09GA,GA
-84.96555987,32.66695062,GE04,GA
-81.90600336,31.20608929,4J1,GA
-83.2252603,31.2125505,4J2,GA
-83.22654624,31.1785373,1GA8,GA
-83.06884258,30.91898363,GE01,GA
-83.63879981,33.52679114,2GA0,GA
-84.6633376,33.46417303,2GE8,GA
-84.86567099,33.46667302,17GA,GA
-82.31805909,32.36083954,13GE,GA
-83.85268599,33.68067505,2GA1,GA
-84.67361538,33.47361748,GA31,GA
-82.12345538,31.37244488,1GE6,GA
-83.76733729,32.51058952,PXE,GA
-84.88244874,32.84070066,PIM,GA
-83.85528175,32.21972834,47GA,GA
-83.48294997,32.10434361,44GA,GA
-84.37251412,32.08866774,4GA5,GA
-85.05439554,34.42926183,22GA,GA
-83.58907056,30.80518914,4J5,GA
-82.15357725,32.05949245,RVJ,GA
-84.71444866,32.07139495,05GA,GA
-85.19967978,34.86952803,GA03,GA
-84.02854294,32.71360206,0GA9,GA
-81.79861451,32.69389518,0GE9,GA
-85.15867112,34.35078431,RMG,GA
-85.16189358,33.42123134,8GA1,GA
-82.83817038,32.96672854,OKZ,GA
-81.39666992,32.15750619,GA35,GA
-81.24622542,31.98438088,GA39,GA
-81.14599095,32.01002644,SVN,GA
-81.20214208,32.12758952,SAV,GA
-84.53882005,33.28345883,64GA,GA
-85.0768961,34.34981959,2GA8,GA
-84.6319487,33.3842894,29GA,GA
-81.23315568,31.58356051,72GA,GA
-81.32833654,31.64104079,1GA0,GA
-83.99972632,33.80917313,2GA9,GA
-83.65767621,33.69318006,18GA,GA
-82.63500362,32.32945063,3GA8,GA
-82.56339249,32.38739509,4J8,GA
-81.28066795,32.39464013,2GA2,GA
-81.55828102,30.75325586,4J6,GA
-81.85769785,32.56231182,03GA,GA
-81.75539281,32.3285251,1GA4,GA
-81.73694781,32.48275625,TBR,GA
-84.17905969,33.53556195,7GA7,GA
-84.15694857,33.5275064,3GA0,GA
-84.01269526,34.69815221,GA87,GA
-85.38389342,34.5783399,GA23,GA
-84.26667081,33.33139524,0GE4,GA
-82.369948,32.60914515,SBO,GA
-81.6130589,32.74472853,76GA,GA
-81.59711445,32.64528407,JYL,GA
-83.75490057,31.36657788,13GA,GA
-83.89417062,31.55639486,SYV,GA
-84.35694859,32.72833955,3GA1,GA
-83.73100904,34.17233488,85GA,GA
-85.06078356,33.77011225,0GA3,GA
-84.74160965,34.9806389,55GE,GA
-84.26409032,32.95500882,OPN,GA
-83.88144837,30.90147805,TVI,GA
-82.51694809,33.52972868,HQU,GA
-83.48922605,31.42956151,TMA,GA
-83.2963756,34.59281832,TOC,GA
-85.46041013,34.90280941,0GE3,GA
-85.06106418,34.8678622,86GA,GA
-84.60049036,33.50806193,51GA,GA
-83.78712618,32.26294419,94GA,GA
-83.2341704,30.95083919,50GA,GA
-83.20194816,30.77889471,7GA2,GA
-83.19296761,30.96870586,VAD,GA
-83.41599406,30.88714695,0GA8,GA
-83.27622319,30.78137804,VLD,GA
-84.41076224,33.2767905,8GA9,GA
-82.37117021,32.19272839,VDI,GA
-84.93883436,33.63706028,3GA5,GA
-84.88506685,33.75656197,20GA,GA
-84.90494435,33.64094917,81GA,GA
-82.38526941,32.80877436,82GA,GA
-84.69644869,32.93850625,5A9,GA
-83.59192475,32.64017706,WRB,GA
-83.67675394,32.56064509,5A2,GA
-82.81583708,33.77942317,IIY,GA
-84.7180598,32.71445064,1GE9,GA
-82.27346097,31.18522677,GA47,GA
-82.3953924,31.24839484,AYS,GA
-82.00278125,33.04128414,BXG,GA
-81.76833674,33.1625064,3GA7,GA
-81.99528126,33.22111752,GE30,GA
-81.92917013,33.20917307,5GA1,GA
-84.89833767,33.57056193,3GA6,GA
-84.90688851,33.57817277,6GA5,GA
-84.90966629,33.57317277,5GA2,GA
-84.94299963,33.4559533,95GA,GA
-84.89778212,33.57056193,7GA9,GA
-84.36805972,33.18583965,96GA,GA
-84.37159445,33.18345937,GA2,GA
-84.365205,33.16012714,5GA3,GA
-83.66742067,33.98286762,WDR,GA
-84.54389309,32.84445068,1GE2,GA
-84.53778198,32.83278401,6GE2,GA
-84.44854396,34.1059379,5GA4,GA
-84.37676533,34.1215954,3GE9,GA
-84.40078196,33.33286746,3RU,GA
-82.38450359,33.22278417,65J,GA
-82.77111479,32.6744507,01GE,GA
-84.34242526,33.05707601,9GA0,GA
-84.35195694,33.06895907,GA10,GA
-84.37742695,33.13346186,3GA9,GA
144.9300521,13.58389102,UAM,GU
144.7971273,13.48395947,GUM,GU
-155.5537807,19.76001686,BSF,HI
-156.0144524,20.79564059,HNM,HI
-159.4455482,22.20919338,HI01,HI
-159.3897171,22.04128172,HI03,HI
-159.603181,21.89694785,PAK,HI
-155.8599589,20.2651979,UPP,HI
-155.0484847,19.72026646,ITO,HI
-155.5022367,20.08360679,HI05,HI
-157.9202771,21.31783092,HNL,HI
-156.4304723,20.89865315,OGG,HI
-156.0456459,19.73876931,KOA,HI
-156.9736117,21.2110437,LUP,HI
-155.6681217,20.0013304,MUE,HI
-157.767963,21.45045897,NGF,HI
-158.0703161,21.30735732,JRF,HI
-156.7344589,21.13700342,18HI,HI
-157.0962705,21.15288926,MKK,HI
-157.2585869,21.14793509,HI49,HI
-159.7850771,22.02277367,BKH,HI
-156.6730461,20.96293982,JHM,HI
-156.9514325,20.78561455,LNY,HI
-159.3389721,21.97598626,LIH,HI
-158.1972958,21.57947702,HDH,HI
-155.1083528,19.54752958,HI23,HI
-155.5780648,19.12282794,HI25,HI
-155.3880714,20.02833179,HI27,HI
-155.4686212,19.21615599,HI28,HI
-159.4402749,21.94242479,HI33,HI
-159.4272182,21.9657559,HI46,HI
-166.2846472,23.86405326,HFS,HI
-158.0378523,21.48145091,HHI,HI
-93.03342404,42.54745208,4C7,IA
-92.76570157,40.99628519,4C8,IA
-94.27195223,43.07792431,AXA,IA
-92.80436845,42.76387297,K98,IA
-91.86477918,41.79359093,C11,IA
-93.62184081,41.99206307,AMW,IA
-94.77014537,41.43991847,Y43,IA
-93.56635657,41.69135428,IKV,IA
-93.56661271,41.75582859,46IA,IA
-95.0487578,41.40384066,AIO,IA
-94.92045224,41.70153516,ADU,IA
-94.72942096,40.63777278,Y46,IA
-92.28453487,41.87878536,TZT,IA
-90.40677326,42.2354022,15IA,IA
-93.59466118,42.85275404,Y48,IA
-92.58769652,40.97779797,IA27,IA
-92.4282759,40.73211294,4K6,IA
-93.84761866,42.04956307,BNW,IA
-92.4093585,41.74583922,09IA,IA
-93.8357891,43.42579633,IA70,IA
-91.16330667,40.87399081,58IA,IA
-91.12550665,40.78322969,BRL,IA
-94.78870225,42.04667412,CIN,IA
-95.47667457,41.25584061,97IA,IA
-92.51981834,42.51581322,24IA,IA
-92.49519694,42.47193655,4IA7,IA
-91.71080554,41.8846962,CID,IA
-91.75100698,42.22800767,0IA8,IA
-92.90100713,40.68442401,TVK,IA
-93.35967396,41.01961849,CNC,IA
-92.61081651,43.0725115,CCY,IA
-95.55606365,42.73139639,CKP,IA
-95.02661883,40.72220167,ICL,IA
-93.75906316,42.74047985,CAV,IA
-90.32897875,41.83075769,CWI,IA
-94.77723556,41.88082687,16IA,IA
-94.7550374,40.99413228,CRZ,IA
-93.24034335,40.75623512,0.00E+00,IA
-93.40151006,40.75684066,6IA6,IA
-95.75864686,41.26011837,CBF,IA
-95.90418689,41.18722808,IA35,IA
-95.84845801,41.35748227,IA32,IA
-92.13309028,43.36530922,CJJ,IA
-94.36331313,41.02145176,CSQ,IA
-93.77078294,43.19079991,2IA9,IA
-93.80104081,41.5222741,20IA,IA
-94.02023894,41.67943911,39IA,IA
-90.58836769,41.61028542,DVN,IA
-91.73939599,43.27550784,DEH,IA
-95.38050796,41.98659073,DNS,IA
-93.66309077,41.53397966,DSM,IA
-93.64113105,41.65432274,Y76,IA
-90.84319008,42.50222999,IA54,IA
-90.70947892,42.40200776,DBQ,IA
-91.17986573,42.49611303,IA8,IA
-93.91611875,42.70992428,EAG,IA
-92.77798216,41.21657411,99IA,IA
-93.11432126,42.32996038,27P,IA
-91.38217361,42.84725779,I27,IA
-94.70453569,43.10206317,EGQ,IA
-94.7464524,43.4074521,EST,IA
-91.98082872,41.0557273,FFL,IA
-93.37938322,41.78055083,IA56,IA
-93.62411157,43.23476463,FXY,IA
-94.19184103,42.55120201,FOD,IA
-91.32775669,40.65911855,FSW,IA
-94.44517429,41.32722958,GFZ,IA
-92.73597942,41.70989641,GGI,IA
-92.84354036,42.35082401,6K7,IA
-94.43506322,41.68697964,GCT,IA
-91.0981913,42.80888586,IA23,IA
-93.24604274,42.76664655,IA31,IA
-93.22634078,42.7237021,HPT,IA
-95.33970234,41.58436845,HNR,IA
-92.51339887,42.34987986,11IA,IA
-92.41169884,42.31373125,IA42,IA
-94.24547996,42.7348687,0K7,IA
-93.54272316,40.843899,5IA3,IA
-95.44489579,42.33260523,IDG,IA
-91.94767373,42.45689658,IIB,IA
-93.50938792,41.2666688,IA86,IA
-93.56133406,41.41527687,IA41,IA
-93.56772294,41.30388991,IA66,IA
-93.66550269,41.29388962,IA11,IA
-93.54050017,41.43513743,IA85,IA
-91.54814575,41.63978536,IOW,IA
-91.50017574,41.70835677,IA16,IA
-93.27072688,42.47136595,IFA,IA
-92.50130557,42.62304546,IA17,IA
-94.34236879,42.01059081,EFW,IA
-93.64972974,42.26028533,93IA,IA
-91.42850781,40.45991517,EOK,IA
-91.94878993,40.73475741,6K9,IA
-92.03073746,40.75128241,27IA,IA
-93.11375004,41.29910435,OXV,IA
-92.28352575,42.3166646,IA97,IA
-93.51175762,43.41367441,0Y6,IA
-93.90217768,40.63334033,LWD,IA
